artist_name,album_name,track_number,song_id,song_name,line_number,section_name,line,section_artist,album_count,section_count
Spice Girls,Spice,5,1234194,Last Time Lover,69,Post-Chorus,Last time lover (Treat me right),Ginger,232.0,19.0
Spice Girls,Spice,5,1234194,Last Time Lover,70,Post-Chorus,Lovin' undercover (All night),All,250.0,23.0
Spice Girls,Spice,5,1234194,Last Time Lover,70,Post-Chorus,Lovin' undercover (All night),Ginger,232.0,19.0
Spice Girls,Spice,5,1234194,Last Time Lover,71,Post-Chorus,Do you think I'm really cool and sexy?,All,250.0,23.0
Spice Girls,Spice,5,1234194,Last Time Lover,71,Post-Chorus,Do you think I'm really cool and sexy?,Ginger,232.0,19.0
Spice Girls,Spice,5,1234194,Last Time Lover,72,Post-Chorus,And I know you wanna get with me,All,250.0,23.0
Spice Girls,Spice,5,1234194,Last Time Lover,72,Post-Chorus,And I know you wanna get with me,Ginger,232.0,19.0
Spice Girls,Spice,6,709850,Mama,1,Verse 1,She used to be my only enemy and never let me be free,Baby,233.0,114.0
Spice Girls,Spice,6,709850,Mama,1,Verse 1,She used to be my only enemy and never let me be free,Sporty,231.0,94.0
Spice Girls,Spice,6,709850,Mama,2,Verse 1,Catching me in places that I knew I shouldn't be,Baby,233.0,114.0
Spice Girls,Spice,6,709850,Mama,2,Verse 1,Catching me in places that I knew I shouldn't be,Sporty,231.0,94.0
Spice Girls,Spice,6,709850,Mama,3,Verse 1,"Every other day I crossed the line, I didn't mean to be so bad",Baby,233.0,114.0
Spice Girls,Spice,6,709850,Mama,3,Verse 1,"Every other day I crossed the line, I didn't mean to be so bad",Sporty,231.0,94.0
Spice Girls,Spice,6,709850,Mama,4,Verse 1,I never thought you would become the friend I never had,Baby,233.0,114.0
Spice Girls,Spice,6,709850,Mama,4,Verse 1,I never thought you would become the friend I never had,Sporty,231.0,94.0
Spice Girls,Spice,6,709850,Mama,5,Pre-Chorus,Back then I didn't know why,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,5,Pre-Chorus,Back then I didn't know why,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,5,Pre-Chorus,Back then I didn't know why,Baby,233.0,79.0
Spice Girls,Spice,6,709850,Mama,6,Pre-Chorus,Why you were misunderstood (Mama),Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,6,Pre-Chorus,Why you were misunderstood (Mama),Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,6,Pre-Chorus,Why you were misunderstood (Mama),Baby,233.0,79.0
Spice Girls,Spice,6,709850,Mama,7,Pre-Chorus,So now I see through your eyes,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,7,Pre-Chorus,So now I see through your eyes,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,7,Pre-Chorus,So now I see through your eyes,Baby,233.0,79.0
Spice Girls,Spice,6,709850,Mama,8,Pre-Chorus,All that you did was love,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,8,Pre-Chorus,All that you did was love,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,8,Pre-Chorus,All that you did was love,Baby,233.0,79.0
Spice Girls,Spice,6,709850,Mama,9,Chorus,"Mama I love you, Mama I care",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,9,Chorus,"Mama I love you, Mama I care",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,10,Chorus,"Mama I love you, Mama my friend",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,10,Chorus,"Mama I love you, Mama my friend",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,11,Chorus,You're my friend,All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,11,Chorus,You're my friend,Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,12,Verse 2,"I didn't want to hear it then, but I'm not ashamed to say it now",Scary,261.0,116.0
Spice Girls,Spice,6,709850,Mama,12,Verse 2,"I didn't want to hear it then, but I'm not ashamed to say it now",Sporty,231.0,74.0
Spice Girls,Spice,6,709850,Mama,13,Verse 2,Every little thing you said and did was right for me,Scary,261.0,116.0
Spice Girls,Spice,6,709850,Mama,13,Verse 2,Every little thing you said and did was right for me,Sporty,231.0,74.0
Spice Girls,Spice,6,709850,Mama,14,Verse 2,"I've had a lot of time to think about, about the way I used to be",Scary,261.0,116.0
Spice Girls,Spice,6,709850,Mama,14,Verse 2,"I've had a lot of time to think about, about the way I used to be",Sporty,231.0,74.0
Spice Girls,Spice,6,709850,Mama,15,Verse 2,Never had a sense of my responsibility,Scary,261.0,116.0
Spice Girls,Spice,6,709850,Mama,15,Verse 2,Never had a sense of my responsibility,Sporty,231.0,74.0
Spice Girls,Spice,6,709850,Mama,16,Pre-Chorus,Back then I didn't know why,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,16,Pre-Chorus,Back then I didn't know why,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,17,Pre-Chorus,Why you were misunderstood,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,17,Pre-Chorus,Why you were misunderstood,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,18,Pre-Chorus,So now I see through your eyes,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,18,Pre-Chorus,So now I see through your eyes,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,19,Pre-Chorus,All that you did was love,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,19,Pre-Chorus,All that you did was love,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,20,Chorus,"Mama I love you, Mama I care",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,20,Chorus,"Mama I love you, Mama I care",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,21,Chorus,"Mama I love you, Mama my friend",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,21,Chorus,"Mama I love you, Mama my friend",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,22,Chorus,You're my friend,All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,22,Chorus,You're my friend,Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,23,Chorus,You're my friend,All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,23,Chorus,You're my friend,Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,24,Pre-Chorus,But now I'm sure I know why (I know why),Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,24,Pre-Chorus,But now I'm sure I know why (I know why),Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,24,Pre-Chorus,But now I'm sure I know why (I know why),Scary,261.0,94.0
Spice Girls,Spice,6,709850,Mama,25,Pre-Chorus,Why you were misunderstood,Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,25,Pre-Chorus,Why you were misunderstood,Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,25,Pre-Chorus,Why you were misunderstood,Scary,261.0,94.0
Spice Girls,Spice,6,709850,Mama,26,Pre-Chorus,So now I see through your eyes (See through your eyes),Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,26,Pre-Chorus,So now I see through your eyes (See through your eyes),Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,26,Pre-Chorus,So now I see through your eyes (See through your eyes),Scary,261.0,94.0
Spice Girls,Spice,6,709850,Mama,27,Pre-Chorus,All that you did was love (All I can give you is love),Ginger,232.0,65.0
Spice Girls,Spice,6,709850,Mama,27,Pre-Chorus,All that you did was love (All I can give you is love),Sporty,231.0,88.0
Spice Girls,Spice,6,709850,Mama,27,Pre-Chorus,All that you did was love (All I can give you is love),Scary,261.0,94.0
Spice Girls,Spice,6,709850,Mama,28,Chorus,"Mama I love you, Mama I care",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,28,Chorus,"Mama I love you, Mama I care",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,29,Chorus,"Mama I love you, Mama my friend",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,29,Chorus,"Mama I love you, Mama my friend",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,30,Chorus,"Mama I love you, Mama I care",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,30,Chorus,"Mama I love you, Mama I care",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,31,Chorus,"Mama I love you, Mama my friend",All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,31,Chorus,"Mama I love you, Mama my friend",Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,32,Chorus,You're my friend,All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,32,Chorus,You're my friend,Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,33,Chorus,You're my friend,All,250.0,656.0
Spice Girls,Spice,6,709850,Mama,33,Chorus,You're my friend,Sporty,231.0,400.0
Spice Girls,Spice,6,709850,Mama,34,Outro,"Me loving you, you loving me",Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,34,Outro,"Me loving you, you loving me",Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,35,Outro,"A love that's true, and guaranteed",Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,35,Outro,"A love that's true, and guaranteed",Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,36,Outro,Me loving you (Me loving you),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,36,Outro,Me loving you (Me loving you),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,37,Outro,You loving me (You loving me),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,37,Outro,You loving me (You loving me),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,38,Outro,A love that's true (A love that's true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,38,Outro,A love that's true (A love that's true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,39,Outro,And guaranteed (So true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,39,Outro,And guaranteed (So true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,40,Outro,Me loving you (Me loving you),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,40,Outro,Me loving you (Me loving you),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,41,Outro,You loving me (You loving me),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,41,Outro,You loving me (You loving me),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,42,Outro,A love that's true (A love that's true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,42,Outro,A love that's true (A love that's true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,43,Outro,And guaranteed (So true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,43,Outro,And guaranteed (So true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,44,Outro,Me loving you (Me loving you),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,44,Outro,Me loving you (Me loving you),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,45,Outro,You loving me (You loving me),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,45,Outro,You loving me (You loving me),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,46,Outro,A love that's true (A love that's true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,46,Outro,A love that's true (A love that's true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,47,Outro,And guaranteed (So true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,47,Outro,And guaranteed (So true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,48,Outro,Me loving you (Me loving you),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,48,Outro,Me loving you (Me loving you),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,49,Outro,You loving me (You loving me),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,49,Outro,You loving me (You loving me),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,50,Outro,A love that's true (A love that's true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,50,Outro,A love that's true (A love that's true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,51,Outro,And guaranteed (So true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,51,Outro,And guaranteed (So true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,52,Outro,Me loving you (Me loving you),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,52,Outro,Me loving you (Me loving you),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,53,Outro,You loving me (You loving me),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,53,Outro,You loving me (You loving me),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,54,Outro,A love that's true (A love that's true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,54,Outro,A love that's true (A love that's true),Baby,233.0,37.0
Spice Girls,Spice,6,709850,Mama,55,Outro,And guaranteed (So true),Scary,261.0,52.0
Spice Girls,Spice,6,709850,Mama,55,Outro,And guaranteed (So true),Baby,233.0,37.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,1,Verse 1,The race is on to get out of the bottom,Ginger,232.0,68.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,1,Verse 1,The race is on to get out of the bottom,Baby,233.0,114.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,2,Verse 1,The top is high so your roots are forgotten,Ginger,232.0,68.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,2,Verse 1,The top is high so your roots are forgotten,Baby,233.0,114.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,3,Verse 1,"Giving is good, as long as you're getting",Ginger,232.0,68.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,3,Verse 1,"Giving is good, as long as you're getting",Baby,233.0,114.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,4,Verse 1,What's driving you is ambition I'm betting,Ginger,232.0,68.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,4,Verse 1,What's driving you is ambition I'm betting,Baby,233.0,114.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,5,Pre-Chorus,(I said-a) Who do you think you are?,Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,5,Pre-Chorus,(I said-a) Who do you think you are?,All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,6,Pre-Chorus,"(Do you think you are?) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,6,Pre-Chorus,"(Do you think you are?) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,7,Pre-Chorus,"(I said-a) Who, some kind of superstar?",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,7,Pre-Chorus,"(I said-a) Who, some kind of superstar?",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,8,Pre-Chorus,"(You have got to) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,8,Pre-Chorus,"(You have got to) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,9,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,10,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,11,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,12,Chorus,"Trust it, use it, prove it, groove it, show how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,13,Verse 2,You're swelling out in the wrong direction,Posh,106.0,43.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,13,Verse 2,You're swelling out in the wrong direction,Scary,261.0,116.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,14,Verse 2,"You've got the bug, superstar you've been bitten",Posh,106.0,43.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,14,Verse 2,"You've got the bug, superstar you've been bitten",Scary,261.0,116.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,15,Verse 2,Your trumpet's blowing for far too long,Posh,106.0,43.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,15,Verse 2,Your trumpet's blowing for far too long,Scary,261.0,116.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,16,Verse 2,"Climbing the snake up the ladder, but you're wrong",Posh,106.0,43.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,16,Verse 2,"Climbing the snake up the ladder, but you're wrong",Scary,261.0,116.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,17,Pre-Chorus,(I said-a) Who do you think you are?,Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,17,Pre-Chorus,(I said-a) Who do you think you are?,All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,18,Pre-Chorus,"(Do you think you are?) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,18,Pre-Chorus,"(Do you think you are?) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,19,Pre-Chorus,"(I said-a) Who, some kind of superstar?",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,19,Pre-Chorus,"(I said-a) Who, some kind of superstar?",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,20,Pre-Chorus,"(You have got to) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,20,Pre-Chorus,"(You have got to) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,21,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,22,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,23,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,24,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,25,Bridge,"You have got to reach on up, never lose your soul",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,26,Bridge,"You have got to reach on up, never lose control",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,27,Pre-Chorus,(I said-a) Who do you think you are?,Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,27,Pre-Chorus,(I said-a) Who do you think you are?,All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,28,Pre-Chorus,"(Do you think you are?) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,28,Pre-Chorus,"(Do you think you are?) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,29,Pre-Chorus,"(I said-a) Who, some kind of superstar?",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,29,Pre-Chorus,"(I said-a) Who, some kind of superstar?",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,30,Pre-Chorus,"(You have got to) oh, oh, oh",Sporty,231.0,88.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,30,Pre-Chorus,"(You have got to) oh, oh, oh",All,250.0,76.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,31,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,32,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,33,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,34,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,656.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,35,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,35,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,36,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,36,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,37,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,37,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,38,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,38,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,39,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,39,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,40,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,40,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,41,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,41,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,42,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,42,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,43,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,43,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,44,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,44,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,45,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,45,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,46,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,46,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,47,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,47,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,48,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,48,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,49,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,49,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,50,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,50,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,51,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,51,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,52,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,52,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,53,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,53,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,54,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,54,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,55,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,55,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,56,Outro,"(Swing it, shake it, move it, make it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,56,Outro,"(Swing it, shake it, move it, make it)",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,57,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,57,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty,231.0,45.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,58,Outro,"(Trust it, use it, prove it, groove it)",All,250.0,51.0
Spice Girls,Spice,7,709833,Who Do You Think You Are,58,Outro,"(Trust it, use it, prove it, groove it)",Sporty,231.0,45.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,1,Intro,"Ah, yeah",Sporty,231.0,13.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,2,Intro,"Oh, yeah",Sporty,231.0,13.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,3,Chorus,"We've got something kinda funny goin' on (we got it, yeah hey)",All,250.0,656.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,3,Chorus,"We've got something kinda funny goin' on (we got it, yeah hey)",Sporty,231.0,400.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,4,Chorus,We've got something kinda funny goin' on,All,250.0,656.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,4,Chorus,We've got something kinda funny goin' on,Sporty,231.0,400.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Sporty,231.0,94.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Scary,261.0,93.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Baby,233.0,114.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,6,Verse 1,Remember to sure enjoy the show,Sporty,231.0,94.0
Spice Girls,Spice,8,2102551,Something Kinda Funny,6,Verse 1,Remember to sure enjoy the show,Scary,261.0,93.0
